frame_index,decode_ms,detect_nms_track_ms,render_ms,e2e_ms,write_ms_excluded,tracked_detections
157,0.7859000470489264,4.238800029270351,0.8417998906224966,5.87889994494617,nan,2
158,0.7625999860465527,3.8186999736353755,1.026200014166534,5.63439994584769,nan,3
159,0.7990999147295952,4.061600076965988,1.0383999906480312,5.914199980907142,nan,3
160,0.759500078856945,3.7356000393629074,1.0386999929323792,5.545600084587932,nan,3
161,0.7913999725133181,3.9187000365927815,1.0324000613763928,5.755900056101382,nan,3
162,0.7885999511927366,5.1126000471413136,1.0881000198423862,7.003200007602572,nan,3
163,0.8162000449374318,3.962300019338727,1.0737000266090035,5.863600061275065,nan,3
164,0.820100074633956,4.357900004833937,1.0502999648451805,6.248899968340993,nan,3
165,0.8210999658331275,3.8469000719487667,1.024700002744794,5.7070000329986215,nan,3
166,0.7829000242054462,3.8255000254139304,1.0014999425038695,5.636099958792329,nan,3
167,0.7767999777570367,4.647199995815754,1.1225000489503145,6.557299988344312,nan,3
168,0.7717000553384423,3.8914999458938837,1.0344000766053796,5.712600075639784,nan,3
169,0.8160000434145331,3.9381999522447586,1.164000015705824,5.933700012974441,nan,3
170,0.7796999998390675,3.8297000573948026,1.0339999571442604,5.6579000083729625,nan,3
171,0.7866000523790717,3.987399977631867,1.0154000483453274,5.802000057883561,nan,3
172,0.7429000688716769,4.361300030723214,1.0303999297320843,6.146900006569922,nan,3
173,0.7618999807164073,3.790399990975857,1.375799998641014,5.939299939200282,nan,5
174,0.7718999404460192,4.024700028821826,1.3543000677600503,6.163900019600987,nan,5
175,0.763899995945394,3.932700026780367,1.4198999851942062,6.12629996612668,nan,5
176,0.7847999222576618,4.001400084234774,1.3421999756246805,6.141899968497455,nan,5
177,0.7612000918015838,4.459399962797761,1.2124000350013375,6.443000049330294,nan,4
178,0.7918000919744372,3.8024999666959047,1.1648000217974186,5.774500081315637,nan,4
179,0.7967000128701329,3.8985999999567866,1.249199965968728,5.960099981166422,nan,4
180,0.7566999411210418,4.260300076566637,1.419499982148409,6.4489999786019325,nan,5
181,0.7564999395981431,4.269400029443204,1.158099970780313,6.192800006829202,nan,4
182,0.74970000423491,4.335999954491854,1.1958000250160694,6.290400051511824,nan,4
183,0.8021000539883971,4.0611999575048685,1.242400030605495,6.114999996498227,nan,4
184,0.7834000280126929,4.113100003451109,1.1958000250160694,6.1015000101178885,nan,4
185,0.7541000377386808,4.200000083073974,0.838699983432889,5.801900057122111,nan,2
186,0.7656000088900328,3.7709999596700072,0.9955000132322311,5.54130005184561,nan,3
187,0.800000037997961,4.26560000050813,1.152500044554472,6.227600038982928,nan,3
188,0.7746000774204731,3.85970005299896,1.0345999617129564,5.678800051100552,nan,3
189,0.7962000090628862,3.9149000076577067,1.2257000198587775,5.946799996308982,nan,4
190,0.7601999677717686,4.086200031451881,1.2815999798476696,6.137400050647557,nan,4
191,0.8197999559342861,4.065600107423961,1.1700999457389116,6.066199974156916,nan,4
192,0.7405000505968928,4.116100026294589,1.005199970677495,5.870399996638298,nan,3
193,0.8352999575436115,4.123099963180721,1.4079000102356076,6.387499975971878,nan,5
194,0.7739999564364552,3.9334999164566398,1.1498000239953399,5.866499966941774,nan,4
195,0.7584000704810023,4.245100077241659,1.2386000016704202,6.2512001022696495,nan,4
196,0.7807000074535608,4.0342999855056405,1.513600000180304,6.337699946016073,nan,6
197,0.7874999428167939,4.065899993292987,1.5228999545797706,6.386399967595935,nan,6
198,0.8105000015348196,3.877699957229197,1.2411000207066536,5.945099983364344,nan,4
199,0.7729000644758344,3.983300062827766,0.8719000034034252,5.638300091959536,nan,2
200,0.7613999769091606,4.11900004837662,1.180300023406744,6.069700000807643,nan,3
201,0.8245999924838543,3.845999948680401,0.9831000352278352,5.66399993840605,nan,3
202,0.7556000491604209,3.9280999917536974,1.1792000150308013,5.871800007298589,nan,4
203,0.7863999344408512,3.7964999210089445,1.068799989297986,5.661199917085469,nan,3
204,0.7774000987410545,4.010000033304095,1.031499938108027,5.828400026075542,nan,3
205,0.7876000599935651,3.7709000753238797,0.8446999127045274,5.41230000089854,nan,2
206,0.7772999815642834,4.307599971070886,1.054299995303154,6.1484999023377895,nan,3
207,0.8367999689653516,4.354999982751906,1.0596000356599689,6.261399947106838,nan,3
208,0.7949999999254942,4.297699895687401,1.1677000438794494,6.273700040765107,nan,3
209,0.8176000555977225,3.9622000185772777,0.8388999849557877,5.6328000500798225,nan,2
210,0.745000084862113,4.030499956570566,0.9988000383600593,5.786300054751337,nan,3
211,0.7815000135451555,4.186099977232516,0.8691999828442931,5.847300053574145,nan,2
212,0.7925999816507101,4.461499978788197,1.222899998538196,6.48650003131479,nan,4
213,0.7814000127837062,3.978900029323995,1.319600036367774,6.101100007072091,nan,4
214,0.8018000517040491,4.103700048290193,1.5138000017032027,6.429700064472854,nan,6
215,0.7748999632894993,4.110999987460673,1.375199994072318,6.27170002553612,nan,5
216,0.7832000264897943,3.995400038547814,1.0162999387830496,5.805299966596067,nan,3
217,0.7802000036463141,3.944900003261864,1.0349999647587538,5.769899929873645,nan,3
218,0.7856999291107059,3.8257999112829566,1.4368999982252717,6.058799917809665,nan,4
219,0.7813000120222569,4.080700105987489,1.0266999015584588,5.899899988435209,nan,3
220,0.775399967096746,4.169600084424019,1.0650999611243606,6.019499967806041,nan,3
221,0.8009000448510051,4.044099943712354,1.0241999989375472,5.880699958652258,nan,3
222,0.7819000165909529,4.080599988810718,0.6751000182703137,5.546499975025654,nan,1
223,0.7703000446781516,3.7477000150829554,0.8181000594049692,5.345700075849891,nan,2
224,0.8327999385073781,4.516700049862266,1.3740999856963754,6.744800019077957,nan,3
225,0.8653999539092183,4.493499989621341,1.0670000920072198,6.43609999679029,nan,3
226,0.7856000447645783,4.11750003695488,1.1754999868571758,6.089200032874942,nan,4
227,0.7920999778434634,4.746700054965913,1.0495999595150352,6.601499975658953,nan,3
228,0.7701999275013804,4.0219000075012445,1.063500065356493,5.868399981409311,nan,3
229,0.8280000183731318,4.1204000590369105,1.0224999859929085,5.998100037686527,nan,3
230,0.8122000144794583,4.652800038456917,1.200400060042739,6.675000069662929,nan,4
231,0.776599976234138,4.019700107164681,1.277299947105348,6.099299993366003,nan,4
232,0.8258000016212463,4.194200038909912,0.8576000109314919,5.89250004850328,nan,2
233,0.775999971665442,4.162699915468693,1.1600999860092998,6.111999973654747,nan,3
234,0.8857999928295612,4.057599930092692,1.0476000607013702,6.019799970090389,nan,3
235,0.7553000468760729,4.5427000150084496,0.9941000025719404,6.306600058451295,nan,3
236,0.762699986808002,3.9537999546155334,1.0423000203445554,5.7703000493347645,nan,3
237,0.7891000714153051,3.9631000254303217,0.8691999828442931,5.648300051689148,nan,2
238,0.7930999854579568,4.211800056509674,0.8706999942660332,5.890400032512844,nan,2
239,0.7601000834256411,3.967299940995872,0.833400059491396,5.576000083237886,nan,2
240,0.7479999912902713,4.276400082744658,0.8195999544113874,5.856300005689263,nan,2
241,0.7819000165909529,3.7001000018790364,0.8496999507769942,5.357500049285591,nan,2
242,0.824499991722405,4.470000043511391,0.853799981996417,6.1799000250175595,nan,2
243,0.8301999187096953,3.7947000237181783,1.156100071966648,5.795500008389354,nan,3
244,0.7799000013619661,4.3515999568626285,1.047200057655573,6.193300010636449,nan,3
245,0.786400050856173,4.377000033855438,1.040700008161366,6.213100044988096,nan,3
246,0.8147000335156918,4.0290000615641475,1.011999906040728,5.8769999304786325,nan,3
247,0.7701999275013804,4.16909996420145,1.0566000128164887,6.00489997304976,nan,3
248,0.8056999649852514,3.9290999993681908,1.091300044208765,5.83599996753037,nan,3
249,0.7813000120222569,4.0354999946430326,1.1666000355035067,5.993800004944205,nan,3
250,0.9563000639900565,5.006600054912269,0.8877000072970986,6.868500029668212,nan,2
251,0.7821000181138515,3.817100077867508,0.865899957716465,5.47460000962019,nan,2
252,0.8271000115200877,4.203699994832277,0.7050000131130219,5.749700008891523,nan,1
253,0.7941999938338995,3.8346999790519476,0.6904000183567405,5.328900064341724,nan,1
254,0.907599925994873,4.518700065091252,0.6561999907717109,6.097499979659915,nan,1
255,0.7447999669238925,4.146500024944544,0.7061999058350921,5.606399965472519,nan,1
256,0.7934999885037541,3.897199989296496,0.6508000660687685,5.350199993699789,nan,1
257,0.775399967096746,3.883600002154708,0.6612999131903052,5.329099949449301,nan,1
258,0.753499916754663,3.0460000270977616,0.4149999003857374,4.223099909722805,nan,0
259,0.8152000373229384,3.2323000486940145,0.41800003964453936,4.474200075492263,nan,0
260,0.7761000888422132,3.6195999709889293,0.6625000387430191,5.066600046120584,nan,1
261,0.7502000080421567,3.902000025846064,0.7099000504240394,5.373600055463612,nan,1
262,0.7777999853715301,3.6640000762417912,0.6529999664053321,5.103999981656671,nan,1
263,0.7749000797048211,3.9839999517425895,0.6655000615864992,5.43320004362613,nan,1
264,0.773400068283081,2.9241000302135944,0.4162000259384513,4.122300073504448,nan,0
265,0.826600007712841,2.949400106444955,0.41099998634308577,4.199800081551075,nan,0
266,0.7720999419689178,2.9304000781849027,0.4026999231427908,4.116599913686514,nan,0
267,0.7714000530540943,2.84620001912117,0.4026999231427908,4.048699978739023,nan,0
268,0.7561000529676676,3.1436000717803836,0.4229999613016844,4.331400035880506,nan,0
269,0.7859999313950539,2.779899979941547,0.4053999437019229,3.9824999403208494,nan,0
270,0.7739999564364552,3.0369999585673213,0.3939999733120203,4.215399967506528,nan,0
271,0.7896000752225518,2.829600009135902,0.40229992009699345,4.033899982459843,nan,0
272,0.7555000483989716,2.9229000210762024,0.41099998634308577,4.100600024685264,nan,0
273,0.8623000467196107,3.0926999170333147,0.4241999704390764,4.410199937410653,nan,0
274,0.7673000218346715,2.901800093241036,0.40069990791380405,4.0822000009939075,nan,0
275,0.7621999830007553,3.4193999599665403,0.41340000461786985,4.604400019161403,nan,0
276,0.7969000143930316,2.9987000161781907,0.41290000081062317,4.22260002233088,nan,0
277,0.7725999457761645,3.21820005774498,0.41009997949004173,4.412599955685437,nan,0
278,0.7698999252170324,2.8855999698862433,0.39980001747608185,4.06700000166893,nan,0
279,0.7524999091401696,2.923599909991026,0.40410005021840334,4.091999959200621,nan,0
280,0.8113000076264143,2.989599946886301,0.40930008981376886,4.238500026986003,nan,0
281,0.7552999304607511,2.8647000435739756,0.4096999764442444,4.040499916300178,nan,0
282,0.7398000452667475,3.306100028567016,0.40689995512366295,4.463099990971386,nan,0
283,0.7844000356271863,2.9076000209897757,0.40909997187554836,4.113300004974008,nan,0
284,0.7628999883309007,2.8032000409439206,0.4646000452339649,4.04190004337579,nan,0
285,0.7647000020369887,2.973599941469729,0.40749995969235897,4.157999996095896,nan,0
286,0.7420000620186329,2.8440000023692846,0.3945999778807163,3.9890999905765057,nan,0
287,0.7733000675216317,3.4295000368729234,0.4298000130802393,4.651500028558075,nan,0
288,0.7615999784320593,3.0061000725254416,0.41259999852627516,4.1884999955073,nan,0
289,0.7862999336794019,3.2339999452233315,0.4264999879524112,4.4553999323397875,nan,0
290,0.7519000209867954,2.976100076921284,0.4183999262750149,4.15439996868372,nan,0
291,0.7769999792799354,2.777499961666763,0.42749999556690454,3.9898999966681004,nan,0
292,0.786700053140521,2.9504999984055758,0.42120006401091814,4.179400042630732,nan,0
293,0.7474001031368971,3.020100062713027,0.4381999606266618,4.214000073261559,nan,0
294,0.7332999957725406,3.509000060148537,0.4293000092729926,4.679400008171797,nan,0
295,0.8994000963866711,2.9573000501841307,0.4113999893888831,4.289800068363547,nan,0
296,0.7544999243691564,3.2689999788999557,0.4246999742463231,4.4565999414771795,nan,0
297,0.7687000324949622,2.933999989181757,0.4597000079229474,4.171199980191886,nan,0
298,0.7794999983161688,2.8282999992370605,0.39519998244941235,4.012100049294531,nan,0
299,0.7798000006005168,3.0257999897003174,0.40639995131641626,4.220599890686572,nan,0
300,0.7615000940859318,2.963899984024465,0.3983000060543418,4.13230003323406,nan,0
301,0.7548000430688262,3.3512000227347016,0.4235999658703804,4.537599976174533,nan,0
302,0.7958000060170889,2.890300005674362,0.42990001384168863,4.1250999784097075,nan,0
303,0.777499983087182,3.057899884879589,0.41030009742826223,4.253600025549531,nan,0
304,0.8115998934954405,2.868899959139526,0.4124999977648258,4.118899931199849,nan,0
305,0.7473999867215753,3.2790000550448895,0.4563999827951193,4.493399988859892,nan,0
306,0.7838000310584903,2.912399941124022,0.4135000053793192,4.137299954891205,nan,0
307,0.7622999837622046,2.816599910147488,0.40040002204477787,4.005700000561774,nan,0
308,0.7918999763205647,3.366399905644357,0.4048000555485487,4.573400015942752,nan,0
309,0.7655000081285834,2.9986000154167414,0.4035999299958348,4.178999923169613,nan,0
310,0.7756000850349665,2.86250002682209,0.41259999852627516,4.062300082296133,nan,0
311,0.7822000188753009,2.832299913279712,0.4021000349894166,4.042500047944486,nan,0
312,0.762699986808002,2.7840000111609697,0.39439997635781765,3.9519999409094453,nan,0
313,0.8421000093221664,3.3184000058099627,0.4282000008970499,4.615299985744059,nan,0
314,0.8068999741226435,2.8852999676018953,0.4293000092729926,4.134900053031743,nan,0
315,0.8097999962046742,3.324099932797253,0.42120006401091814,4.567899974063039,nan,0
316,0.7710999343544245,3.1147999688982964,0.430600019171834,4.337799968197942,nan,0
317,0.8149999193847179,3.1305999727919698,0.4909000126644969,4.444599966518581,nan,0
318,0.8071999764069915,3.1525000231340528,0.4333000397309661,4.402899998240173,nan,0
319,0.8147000335156918,3.0354999471455812,0.4227999597787857,4.281400004401803,nan,0
320,0.8661000756546855,3.557099960744381,0.6461000302806497,5.09079999756068,nan,0
321,0.8178000571206212,2.849800046533346,0.4105999832972884,4.087400040589273,nan,0
322,0.767399906180799,2.9867999255657196,0.4126999992877245,4.175299894995987,nan,0
323,0.7847000379115343,2.9203000012785196,0.41360000614076853,4.126599989831448,nan,0
324,0.7502000080421567,3.633999964222312,0.6861999863758683,5.078400019556284,nan,0
325,0.8044999558478594,3.774499986320734,0.6842999719083309,5.272599984891713,nan,1
326,0.7800000021234155,4.207700025290251,0.6942000472918153,5.691400030627847,nan,1
327,0.8041999535635114,4.051500000059605,0.6967999506741762,5.561799975112081,nan,1
328,0.797900022007525,4.057500045746565,0.6732000038027763,5.543400067836046,nan,1
329,0.7786999922245741,3.0642999336123466,0.5103000439703465,4.36490005813539,nan,0
330,0.7727999472990632,3.485499997623265,0.49910007510334253,4.7710000071674585,nan,0
331,0.8373000891879201,3.847799962386489,0.7794999983161688,5.479800049215555,nan,0
332,0.7865999359637499,4.048600094392896,0.712399953044951,5.561299971304834,nan,1
333,0.7746000774204731,3.89509997330606,0.7094000466167927,5.39170007687062,nan,1
334,0.9399000555276871,4.6706999419257045,0.8996999822556973,6.54119998216629,nan,2
335,0.7598999654874206,5.133200087584555,1.0050999699160457,6.907999981194735,nan,2
336,0.8611000375822186,4.120300058275461,1.119599910452962,6.126699969172478,nan,3
